"Province","District","Facility","DatimTarget","DATIMTarget_Adj","Indicator","Group"
"Northern","Kaputa","Kaputa Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Kaputa","Kasongole Rural Health Centre",17,17,"HTS_SELF","Peads"
"Northern","Kaputa","Luntomfwe Health Post",0,0,"HTS_SELF","Peads"
"Northern","Kaputa","Mukupa Katandula Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Kaputa","Nkosha Health Post",0,0,"HTS_SELF","Peads"
"Northern","Kasama","Chandamukulu Health Post",0,0,"HTS_SELF","Peads"
"Northern","Kasama","Chilongoshi Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Kasama","Chilubula Mission Hospital",0,0,"HTS_SELF","Peads"
"Northern","Kasama","Chiombo Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Kasama","Chisanga Urban Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Kasama","College Health Post",0,0,"HTS_SELF","Peads"
"Northern","Kasama","Discover Kasama Prison",0,0,"HTS_SELF","Peads"
"Northern","Kasama","Kasakula Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Kasama","Kasama General Hospital",0,0,"HTS_SELF","Peads"
"Northern","Kasama","Kasama Health Post",0,0,"HTS_SELF","Peads"
"Northern","Kasama","Kasama Urban Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Kasama","Kateshi Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Kasama","Location Urban Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Kasama","Lukashi Health Post",0,0,"HTS_SELF","Peads"
"Northern","Kasama","Lubushi Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Kasama","Lukashya Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Kasama","Lukupa Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Kasama","Lwabwe Health Post",0,0,"HTS_SELF","Peads"
"Northern","Kasama","Mbusa Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Kasama","Milima Correctional Facility",0,0,"HTS_SELF","Peads"
"Northern","Kasama","Milima Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Kasama","Misamfu Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Kasama","Misengo Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Kasama","Monica Chisando Health Post",0,0,"HTS_SELF","Peads"
"Northern","Kasama","Mulanshi Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Kasama","Mulenga Hill Health Post",0,0,"HTS_SELF","Peads"
"Northern","Kasama","Mulobola Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Kasama","Mumbimfumu Health Post",0,0,"HTS_SELF","Peads"
"Northern","Kasama","Munkonge Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Kasama","Musa Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Kasama","Mwamba Rural Health Centre (Kasama)",0,0,"HTS_SELF","Peads"
"Northern","Kasama","Nkolemfumu Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Kasama","Tazara Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Lunte","Chitoshi Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Lunte","Filipo Health Post",0,0,"HTS_SELF","Peads"
"Northern","Lunte","Kapatu Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Lunte","Moseni Health Post",0,0,"HTS_SELF","Peads"
"Northern","Lunte","Mukolwe Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Lunte","Mukupa Kaoma Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Lunte","Sambala Health Post",0,0,"HTS_SELF","Peads"
"Northern","Lunte","Shibwalya Kapila Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Lunte","Vincent Bulaya Health Post",0,0,"HTS_SELF","Peads"
"Northern","Lupososhi","Chungu Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Lupososhi","Katuta Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Lupososhi","Lufubu Health Post",0,0,"HTS_SELF","Peads"
"Northern","Lupososhi","Lukolongo Health Post",0,0,"HTS_SELF","Peads"
"Northern","Lupososhi","Mwando Health Post",0,0,"HTS_SELF","Peads"
"Northern","Lupososhi","Nsombo Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Luwingu","Chikoyi Peri-Urban Clinic",0,0,"HTS_SELF","Peads"
"Northern","Luwingu","Ipusukilo Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Luwingu","Kasonde Kombo-Kombo Health Post",0,0,"HTS_SELF","Peads"
"Northern","Luwingu","Laurent Chita Health Post",0,0,"HTS_SELF","Peads"
"Northern","Luwingu","Luena Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Luwingu","Luwingu Correctional Facility",0,0,"HTS_SELF","Peads"
"Northern","Luwingu","Luwingu District Hospital",0,0,"HTS_SELF","Peads"
"Northern","Luwingu","Malekani Health Post",0,0,"HTS_SELF","Peads"
"Northern","Luwingu","Namukolo Urban Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Luwingu","Nsanja Health Post",0,0,"HTS_SELF","Peads"
"Northern","Luwingu","Shimumbi Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Luwingu","Tungati Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Mbala","Chipoka Health Post",0,0,"HTS_SELF","Peads"
"Northern","Mbala","Isofu Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Mbala","Kaka Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Mbala","Kalekwa Health Post",0,0,"HTS_SELF","Peads"
"Northern","Mbala","Kamuzwazi Health Post",0,0,"HTS_SELF","Peads"
"Northern","Mbala","Kamyanga Health Post",0,0,"HTS_SELF","Peads"
"Northern","Mbala","Kaseshya Health Post",0,0,"HTS_SELF","Peads"
"Northern","Mbala","Kawimbe Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Mbala","Masamba Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Mbala","Mbala Correctional Facility",0,0,"HTS_SELF","Peads"
"Northern","Mbala","Mbala General Hospital",0,0,"HTS_SELF","Peads"
"Northern","Mbala","Mbala Urban Clinic",0,0,"HTS_SELF","Peads"
"Northern","Mbala","Mpande Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Mbala","Mulefu Health Post",0,0,"HTS_SELF","Peads"
"Northern","Mbala","Musipazi Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Mbala","Mwamba Rural Health Centre (Mbala)",0,0,"HTS_SELF","Peads"
"Northern","Mbala","Mwenda Health Post",0,0,"HTS_SELF","Peads"
"Northern","Mbala","Pumpa Health Post",0,0,"HTS_SELF","Peads"
"Northern","Mbala","Tulemane Urban Clinic",0,0,"HTS_SELF","Peads"
"Northern","Mporokoso","Chishamwamba Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Mporokoso","Chiwala Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Mporokoso","Kalabwe Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Mporokoso","Mporokoso Correctional Facility",0,0,"HTS_SELF","Peads"
"Northern","Mporokoso","Mporokoso District Hospital",0,0,"HTS_SELF","Peads"
"Northern","Mporokoso","Mporokoso Hospital Affiliated Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Mpulungu","Chibote Health Post",0,0,"HTS_SELF","Peads"
"Northern","Mpulungu","Chinakila Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Mpulungu","Chisanza Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Mpulungu","Chitimbwa Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Mpulungu","Isoko Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Mpulungu","Kaizya Health Post",0,0,"HTS_SELF","Peads"
"Northern","Mpulungu","Kasakalawe Health Post",0,0,"HTS_SELF","Peads"
"Northern","Mpulungu","Kopeka Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Mpulungu","Lyendwe Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Mpulungu","Makola Health Post",0,0,"HTS_SELF","Peads"
"Northern","Mpulungu","Mpulungu District Hospital",0,0,"HTS_SELF","Peads"
"Northern","Mpulungu","Mpulungu Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Mpulungu","Vyamba Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Mungwi","Changala Health Post",0,0,"HTS_SELF","Peads"
"Northern","Mungwi","Chifulo Health Post",0,0,"HTS_SELF","Peads"
"Northern","Mungwi","Chimba Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Mungwi","Chimbola Health Post",0,0,"HTS_SELF","Peads"
"Northern","Mungwi","Chitimukulu Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Mungwi","Kalulu Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Mungwi","Kapamba Health Post",0,0,"HTS_SELF","Peads"
"Northern","Mungwi","Kapolyo Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Mungwi","Makasa Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Mungwi","Malole Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Mungwi","Mumba Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Mungwi","Mungwi Baptist Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Mungwi","Mungwi District Hospital",0,0,"HTS_SELF","Peads"
"Northern","Mungwi","Ndasa Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Mungwi","Ngoli Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Mungwi","Nseluka Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Mungwi","Peleti Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Mungwi","Rosa Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Mungwi","Sampa Health Post",0,0,"HTS_SELF","Peads"
"Northern","Nsama","Chishela Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Nsama","Kampinda Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Nsama","Kapisha Health Post",0,0,"HTS_SELF","Peads"
"Northern","Nsama","Kashikishi Health Post",0,0,"HTS_SELF","Peads"
"Northern","Nsama","Mwewe Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Nsama","Nsama Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Nsama","Nsumbu Rural Health Centre (Nsama)",0,0,"HTS_SELF","Peads"
"Northern","Senga","Chikunta Health Post",0,0,"HTS_SELF","Peads"
"Northern","Senga","Chileshya Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Senga","Chomba Health Post",0,0,"HTS_SELF","Peads"
"Northern","Senga","Chozi TZR Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Senga","Kapufi Health Post",0,0,"HTS_SELF","Peads"
"Northern","Senga","Kavumbo Health Post",0,0,"HTS_SELF","Peads"
"Northern","Senga","Kunkuta Health Post",0,0,"HTS_SELF","Peads"
"Northern","Senga","Mambwe Mission Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Senga","Mukunta Health Post",0,0,"HTS_SELF","Peads"
"Northern","Senga","Nondo Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Senga","Nsokolo Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Senga","Senga District Hospital",0,0,"HTS_SELF","Peads"
"Northern","Senga","Senka Rural Health Centre",0,0,"HTS_SELF","Peads"
"Northern","Senga","Sikalembe Health Post",0,0,"HTS_SELF","Peads"
"Northern","Chilubi","Chaba Rural Health Centre",184,202,"TX_PVLS D","Adults"
"Northern","Chilubi","Chifwenge Rural Health Centre",110,121,"TX_PVLS D","Adults"
"Northern","Chilubi","Chilubi Mainland District Hospital",596,658,"TX_PVLS D","Adults"
"Northern","Chilubi","Chitunkubwe Health Post",0,0,"TX_PVLS D","Adults"
"Northern","Chilubi","Matipa Rural Health Centre",220,243,"TX_PVLS D","Adults"
"Northern","Chilubi","Mofu Rural Health Centre",0,0,"TX_PVLS D","Adults"
"Northern","Chilubi","Mpupo Health Post",138,152,"TX_PVLS D","Adults"
"Northern","Chilubi","Mubili Health Post",0,0,"TX_PVLS D","Adults"
"Northern","Chilubi","Mwenge Rural Health Centre",0,0,"TX_PVLS D","Adults"
"Northern","Kaputa","Chocha Health Post",6,7,"TX_PVLS D","Adults"
"Northern","Kaputa","Kalaba Rural Health Centre",181,200,"TX_PVLS D","Adults"
"Northern","Kaputa","Kapala Health Post",0,0,"TX_PVLS D","Adults"
"Northern","Kaputa","Kapepula Health Post",0,0,"TX_PVLS D","Adults"
"Northern","Kaputa","kaputa district Hospital",2657,2936,"TX_PVLS D","Adults"
"Northern","Kaputa","Kaputa Rural Health Centre",7,8,"TX_PVLS D","Adults"
"Northern","Kaputa","Kasongole Rural Health Centre",488,540,"TX_PVLS D","Adults"
"Northern","Kaputa","Luntomfwe Health Post",17,19,"TX_PVLS D","Adults"
"Northern","Kaputa","Mukupa Katandula Rural Health Centre",17,19,"TX_PVLS D","Adults"
"Northern","Kaputa","Nkosha Health Post",5,5,"TX_PVLS D","Adults"
"Northern","Kasama","Chandamukulu Health Post",138,152,"TX_PVLS D","Adults"
"Northern","Kasama","Chilongoshi Rural Health Centre",115,127,"TX_PVLS D","Adults"
"Northern","Kasama","Chilubula Mission Hospital",1036,1143,"TX_PVLS D","Adults"
"Northern","Kasama","Chiombo Rural Health Centre",111,122,"TX_PVLS D","Adults"
"Northern","Kasama","Chisanga Urban Health Centre",2306,2541,"TX_PVLS D","Adults"
"Northern","Kasama","College Health Post",329,364,"TX_PVLS D","Adults"
"Northern","Kasama","Discover Kasama Prison",803,885,"TX_PVLS D","Adults"
"Northern","Kasama","Kasakula Rural Health Centre",0,0,"TX_PVLS D","Adults"
"Northern","Kasama","Kasama General Hospital",3338,3681,"TX_PVLS D","Adults"
"Northern","Kasama","Kasama Health Post",346,384,"TX_PVLS D","Adults"
"Northern","Kasama","Kasama Urban Health Centre",2236,2467,"TX_PVLS D","Adults"
"Northern","Kasama","Kateshi Rural Health Centre",106,117,"TX_PVLS D","Adults"
"Northern","Kasama","Location Urban Health Centre",2873,3170,"TX_PVLS D","Adults"
"Northern","Kasama","Lubushi Rural Health Centre",292,322,"TX_PVLS D","Adults"
"Northern","Kasama","Lukashi Health Post",41,45,"TX_PVLS D","Adults"
"Northern","Kasama","Lukashya Rural Health Centre",183,202,"TX_PVLS D","Adults"
"Northern","Kasama","Lukupa Rural Health Centre",290,321,"TX_PVLS D","Adults"
"Northern","Kasama","Lwabwe Health Post",48,53,"TX_PVLS D","Adults"
"Northern","Kasama","Mbusa Rural Health Centre",0,0,"TX_PVLS D","Adults"
"Northern","Kasama","Milima Correctional Facility",143,157,"TX_PVLS D","Adults"
"Northern","Kasama","Milima Rural Health Centre",288,319,"TX_PVLS D","Adults"
"Northern","Kasama","Misamfu Rural Health Centre",139,153,"TX_PVLS D","Adults"
"Northern","Kasama","Misengo Rural Health Centre",122,135,"TX_PVLS D","Adults"
"Northern","Kasama","Monica Chisando Health Post",0,0,"TX_PVLS D","Adults"
"Northern","Kasama","Mulanshi Rural Health Centre",31,35,"TX_PVLS D","Adults"
"Northern","Kasama","Mulenga Hill Health Post",892,984,"TX_PVLS D","Adults"
"Northern","Kasama","Mulobola Rural Health Centre",64,71,"TX_PVLS D","Adults"
"Northern","Kasama","Mumbimfumu Health Post",54,59,"TX_PVLS D","Adults"
"Northern","Kasama","Munkonge Rural Health Centre",138,152,"TX_PVLS D","Adults"
"Northern","Kasama","Musa Rural Health Centre",408,449,"TX_PVLS D","Adults"
"Northern","Kasama","Mwamba Rural Health Centre (Kasama)",9,10,"TX_PVLS D","Adults"
"Northern","Kasama","Nkolemfumu Rural Health Centre",219,242,"TX_PVLS D","Adults"
"Northern","Kasama","Tazara Rural Health Centre",664,733,"TX_PVLS D","Adults"
"Northern","Lunte","Chitoshi Rural Health Centre",715,789,"TX_PVLS D","Adults"
"Northern","Lunte","Filipo Health Post",11,12,"TX_PVLS D","Adults"
"Northern","Lunte","Kapatu Rural Health Centre",218,241,"TX_PVLS D","Adults"
"Northern","Lunte","Moseni Health Post",0,0,"TX_PVLS D","Adults"
"Northern","Lunte","Mukolwe Rural Health Centre",197,218,"TX_PVLS D","Adults"
"Northern","Lunte","Mukupa Kaoma Rural Health Centre",231,255,"TX_PVLS D","Adults"
"Northern","Lunte","Sambala Health Post",10,12,"TX_PVLS D","Adults"
"Northern","Lunte","Shibwalya Kapila Rural Health Centre",269,297,"TX_PVLS D","Adults"
"Northern","Lunte","Vincent Bulaya Health Post",50,56,"TX_PVLS D","Adults"
"Northern","Lupososhi","Chungu Rural Health Centre",19,21,"TX_PVLS D","Adults"
"Northern","Lupososhi","Katuta Rural Health Centre",166,184,"TX_PVLS D","Adults"
"Northern","Lupososhi","Lufubu Health Post",4,5,"TX_PVLS D","Adults"
"Northern","Lupososhi","Lukolongo Health Post",13,14,"TX_PVLS D","Adults"
"Northern","Lupososhi","Mwando Health Post",0,0,"TX_PVLS D","Adults"
"Northern","Lupososhi","Nsombo Rural Health Centre",778,861,"TX_PVLS D","Adults"
"Northern","Luwingu","Chikoyi Peri-Urban Clinic",847,936,"TX_PVLS D","Adults"
"Northern","Luwingu","Ipusukilo Rural Health Centre",292,322,"TX_PVLS D","Adults"
"Northern","Luwingu","Kasonde Kombo-Kombo Health Post",7,8,"TX_PVLS D","Adults"
"Northern","Luwingu","Laurent Chita Health Post",0,0,"TX_PVLS D","Adults"
"Northern","Luwingu","Luena Rural Health Centre",134,148,"TX_PVLS D","Adults"
"Northern","Luwingu","Luwingu Correctional Facility",63,70,"TX_PVLS D","Adults"
"Northern","Luwingu","Luwingu District Hospital",2337,2580,"TX_PVLS D","Adults"
"Northern","Luwingu","Malekani Health Post",0,0,"TX_PVLS D","Adults"
"Northern","Luwingu","Namukolo Urban Health Centre",719,794,"TX_PVLS D","Adults"
"Northern","Luwingu","Nsanja Health Post",13,14,"TX_PVLS D","Adults"
"Northern","Luwingu","Shimumbi Rural Health Centre",15,16,"TX_PVLS D","Adults"
"Northern","Luwingu","Tungati Rural Health Centre",215,238,"TX_PVLS D","Adults"
"Northern","Mbala","Chipoka Health Post",0,0,"TX_PVLS D","Adults"
"Northern","Mbala","Isofu Rural Health Centre",171,188,"TX_PVLS D","Adults"
"Northern","Mbala","Kaka Rural Health Centre",77,85,"TX_PVLS D","Adults"
"Northern","Mbala","Kalekwa Health Post",0,0,"TX_PVLS D","Adults"
"Northern","Mbala","Kamuzwazi Health Post",202,223,"TX_PVLS D","Adults"
"Northern","Mbala","Kamyanga Health Post",0,0,"TX_PVLS D","Adults"
"Northern","Mbala","Kaseshya Health Post",89,98,"TX_PVLS D","Adults"
"Northern","Mbala","Kawimbe Rural Health Centre",296,327,"TX_PVLS D","Adults"
"Northern","Mbala","Masamba Rural Health Centre",144,159,"TX_PVLS D","Adults"
"Northern","Mbala","Mbala Correctional Facility",36,39,"TX_PVLS D","Adults"
"Northern","Mbala","Mbala General Hospital",2342,2585,"TX_PVLS D","Adults"
"Northern","Mbala","Mbala Urban Clinic",1043,1149,"TX_PVLS D","Adults"
"Northern","Mbala","Mpande Rural Health Centre",195,215,"TX_PVLS D","Adults"
"Northern","Mbala","Mulefu Health Post",0,0,"TX_PVLS D","Adults"
"Northern","Mbala","Musipazi Rural Health Centre",0,0,"TX_PVLS D","Adults"
"Northern","Mbala","Mwamba Rural Health Centre (Mbala)",77,85,"TX_PVLS D","Adults"
"Northern","Mbala","Mwenda Health Post",13,14,"TX_PVLS D","Adults"
"Northern","Mbala","Pumpa Health Post",0,0,"TX_PVLS D","Adults"
"Northern","Mbala","Tulemane Urban Clinic",1755,1935,"TX_PVLS D","Adults"
"Northern","Mporokoso","Chishamwamba Rural Health Centre",132,145,"TX_PVLS D","Adults"
"Northern","Mporokoso","Chiwala Rural Health Centre",0,0,"TX_PVLS D","Adults"
"Northern","Mporokoso","Kalabwe Rural Health Centre",128,141,"TX_PVLS D","Adults"
"Northern","Mporokoso","Mporokoso Correctional Facility",41,45,"TX_PVLS D","Adults"
"Northern","Mporokoso","Mporokoso District Hospital",1331,1473,"TX_PVLS D","Adults"
"Northern","Mporokoso","Mporokoso Hospital Affiliated Health Centre",918,1013,"TX_PVLS D","Adults"
"Northern","Mpulungu","Chibote Health Post",4,4,"TX_PVLS D","Adults"
"Northern","Mpulungu","Chinakila Rural Health Centre",0,0,"TX_PVLS D","Adults"
"Northern","Mpulungu","Chisanza Rural Health Centre",201,223,"TX_PVLS D","Adults"
"Northern","Mpulungu","Chitimbwa Rural Health Centre",17,19,"TX_PVLS D","Adults"
"Northern","Mpulungu","Isoko Rural Health Centre",242,267,"TX_PVLS D","Adults"
"Northern","Mpulungu","Kaizya Health Post",1135,1251,"TX_PVLS D","Adults"
"Northern","Mpulungu","Kasakalawe Health Post",830,915,"TX_PVLS D","Adults"
"Northern","Mpulungu","Kopeka Rural Health Centre",77,85,"TX_PVLS D","Adults"
"Northern","Mpulungu","Lyendwe Rural Health Centre",102,113,"TX_PVLS D","Adults"
"Northern","Mpulungu","Makola Health Post",4,4,"TX_PVLS D","Adults"
"Northern","Mpulungu","Mpulungu District Hospital",2054,2264,"TX_PVLS D","Adults"
"Northern","Mpulungu","Mpulungu Health Centre",2529,2789,"TX_PVLS D","Adults"
"Northern","Mpulungu","Vyamba Rural Health Centre",144,159,"TX_PVLS D","Adults"
"Northern","Mungwi","Changala Health Post",8,9,"TX_PVLS D","Adults"
"Northern","Mungwi","Chifulo Health Post",12,14,"TX_PVLS D","Adults"
"Northern","Mungwi","Chimba Rural Health Centre",188,207,"TX_PVLS D","Adults"
"Northern","Mungwi","Chimbola Health Post",13,15,"TX_PVLS D","Adults"
"Northern","Mungwi","Chitimukulu Rural Health Centre",411,453,"TX_PVLS D","Adults"
"Northern","Mungwi","Kalulu Rural Health Centre",45,50,"TX_PVLS D","Adults"
"Northern","Mungwi","Kapamba Health Post",16,18,"TX_PVLS D","Adults"
"Northern","Mungwi","Kapolyo Rural Health Centre",90,100,"TX_PVLS D","Adults"
"Northern","Mungwi","Makasa Rural Health Centre",249,275,"TX_PVLS D","Adults"
"Northern","Mungwi","Malole Rural Health Centre",459,506,"TX_PVLS D","Adults"
"Northern","Mungwi","Mumba Rural Health Centre",102,113,"TX_PVLS D","Adults"
"Northern","Mungwi","Mungwi Baptist Health Centre",1192,1314,"TX_PVLS D","Adults"
"Northern","Mungwi","Mungwi District Hospital",35,39,"TX_PVLS D","Adults"
"Northern","Mungwi","Ndasa Rural Health Centre",112,123,"TX_PVLS D","Adults"
"Northern","Mungwi","Ngoli Rural Health Centre",225,248,"TX_PVLS D","Adults"
"Northern","Mungwi","Nseluka Rural Health Centre",1004,1109,"TX_PVLS D","Adults"
"Northern","Mungwi","Peleti Rural Health Centre",70,77,"TX_PVLS D","Adults"
"Northern","Mungwi","Rosa Rural Health Centre",85,93,"TX_PVLS D","Adults"
"Northern","Mungwi","Sampa Health Post",8,9,"TX_PVLS D","Adults"
"Northern","Nsama","Chishela Rural Health Centre",128,141,"TX_PVLS D","Adults"
